timestamp,agent.name,rule.description,rule.level,rule.id
"Jun 4, 2025 @ 13:09:02.336","vic-agent","Service startup type was changed","3","61104"
"Jun 4, 2025 @ 13:08:58.412","vic-agent","Service startup type was changed","3","61104"
"Jun 4, 2025 @ 13:08:14.993","kali","Wazuh server started.","3","502"
"Jun 4, 2025 @ 13:08:14.683","vic-agent","Suspicious file compression activity by powershell: C:\\Users\\windows\\test_download.zip","14","92212"
"Jun 4, 2025 @ 13:08:13.432","vic-agent","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 4, 2025 @ 13:08:13.381","vic-agent","PowerShell initiated a network connection","10","100032"
"Jun 4, 2025 @ 13:08:09.968","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 13:08:08.754","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 13:08:08.754","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 13:08:08.754","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 13:08:08.754","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 13:08:08.754","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 13:08:08.630","kali","Possible kernel level rootkit","11","521"
"Jun 4, 2025 @ 13:08:08.630","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 13:08:08.630","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 13:08:08.630","kali","Possible kernel level rootkit","11","521"
"Jun 4, 2025 @ 13:08:07.566","vic-agent","Wazuh agent started.","3","503"
"Jun 4, 2025 @ 13:08:06.002","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"Jun 4, 2025 @ 13:08:04.272","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 13:08:04.268","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 13:08:04.260","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 13:08:04.253","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 13:08:04.248","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 13:08:04.240","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 13:07:54.923","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 13:07:54.923","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 13:07:52.920","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 13:07:44.910","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 13:07:34.898","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 13:07:34.898","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 13:03:18.586","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 13:03:18.585","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 13:03:18.584","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:57:44.159","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:57:44.158","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:55:56.340","vic-agent","Suspicious file compression activity by powershell: C:\\Users\\windows\\test_download.zip","14","92212"
"Jun 4, 2025 @ 12:55:50.234","vic-agent","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 4, 2025 @ 12:55:45.334","vic-agent","Wazuh agent started.","3","503"
"Jun 4, 2025 @ 12:55:43.045","vic-agent","Wazuh agent stopped.","3","506"
"Jun 4, 2025 @ 12:55:34.006","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:55:33.018","kali","Wazuh server started.","3","502"
"Jun 4, 2025 @ 12:55:27.996","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:55:24.049","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"Jun 4, 2025 @ 12:55:22.196","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:55:22.190","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:55:22.190","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:55:22.187","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:55:22.187","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:55:21.819","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:55:21.819","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:55:21.814","kali","Possible kernel level rootkit","11","521"
"Jun 4, 2025 @ 12:55:21.812","kali","Possible kernel level rootkit","11","521"
"Jun 4, 2025 @ 12:55:20.192","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:55:20.189","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:55:20.185","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:55:20.182","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:55:20.179","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:55:20.172","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:55:06.180","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:47:37.603","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:47:37.602","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:47:35.600","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:43:17.284","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:43:17.284","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:38:40.999","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:38:40.999","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:38:26.983","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:38:26.983","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:38:06.897","vic-agent","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 4, 2025 @ 12:38:06.897","vic-agent","Suspicious file compression activity by powershell: C:\\Users\\windows\\test_download.zip","14","92212"
"Jun 4, 2025 @ 12:38:02.655","vic-agent","Wazuh agent started.","3","503"
"Jun 4, 2025 @ 12:38:00.594","vic-agent","Wazuh agent stopped.","3","506"
"Jun 4, 2025 @ 12:37:54.942","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:37:38.923","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:37:38.923","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:36:50.887","kali","Wazuh server started.","3","502"
"Jun 4, 2025 @ 12:36:44.867","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:36:42.904","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"Jun 4, 2025 @ 12:36:41.715","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:36:41.715","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:36:41.715","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:36:41.715","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:36:41.715","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:36:41.638","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:36:41.637","kali","Possible kernel level rootkit","11","521"
"Jun 4, 2025 @ 12:36:41.637","kali","Possible kernel level rootkit","11","521"
"Jun 4, 2025 @ 12:36:41.637","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:36:40.092","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:36:40.087","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:36:40.084","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:36:40.080","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:36:40.076","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:36:40.068","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:36:30.425","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:36:30.425","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:36:26.421","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:36:14.405","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:36:14.405","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:36:10.400","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:36:06.396","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:36:06.396","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:36:04.393","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:34:30.272","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:34:30.272","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:34:26.266","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:34:04.238","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:34:04.238","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:33:52.222","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:32:52.159","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:32:52.159","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:32:24.682","vic-agent","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 4, 2025 @ 12:32:22.271","vic-agent","Suspicious file compression activity by powershell: C:\\Users\\windows\\test_download.zip","14","92212"
"Jun 4, 2025 @ 12:32:17.535","vic-agent","Wazuh agent started.","3","503"
"Jun 4, 2025 @ 12:32:15.459","vic-agent","Wazuh agent stopped.","3","506"
"Jun 4, 2025 @ 12:32:00.129","kali","Wazuh server started.","3","502"
"Jun 4, 2025 @ 12:31:54.108","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:31:52.268","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 4, 2025 @ 12:31:52.267","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 4, 2025 @ 12:31:52.144","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"Jun 4, 2025 @ 12:31:52.018","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 4, 2025 @ 12:31:52.015","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 4, 2025 @ 12:31:51.488","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:31:51.487","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:31:51.487","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:31:51.487","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:31:51.487","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:31:51.385","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:31:51.384","kali","Possible kernel level rootkit","11","521"
"Jun 4, 2025 @ 12:31:51.384","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:31:51.384","kali","Possible kernel level rootkit","11","521"
"Jun 4, 2025 @ 12:31:49.339","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:31:49.335","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:31:49.332","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:31:49.329","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:31:49.326","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:31:49.323","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:12:50.686","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:12:50.686","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:12:36.669","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:12:36.669","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:12:36.669","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:10:40.528","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:10:40.528","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:10:40.528","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:08:14.361","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:08:14.361","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:08:14.361","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:08:04.349","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:07:58.341","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:07:58.341","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:07:52.334","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:03:03.976","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 12:03:03.976","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 12:01:58.758","vic-agent","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 4, 2025 @ 12:01:57.632","vic-agent","Suspicious file compression activity by powershell: C:\\Users\\windows\\test_download.zip","14","92212"
"Jun 4, 2025 @ 12:01:52.384","vic-agent","Wazuh agent started.","3","503"
"Jun 4, 2025 @ 12:01:50.228","vic-agent","Wazuh agent stopped.","3","506"
"Jun 4, 2025 @ 12:01:43.912","kali","Wazuh server started.","3","502"
"Jun 4, 2025 @ 12:01:37.883","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 12:01:36.382","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:01:36.381","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:01:36.381","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:01:36.381","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:01:36.381","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:01:36.155","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:01:36.155","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:01:36.154","kali","Possible kernel level rootkit","11","521"
"Jun 4, 2025 @ 12:01:36.153","kali","Possible kernel level rootkit","11","521"
"Jun 4, 2025 @ 12:01:35.932","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"Jun 4, 2025 @ 12:01:33.162","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:01:33.157","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:01:33.154","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:01:33.149","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:01:33.145","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 12:01:33.137","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 11:56:13.368","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:56:13.367","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 11:56:13.367","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 11:56:13.367","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:56:09.364","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 11:56:03.359","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 11:56:03.359","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 11:56:01.354","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 11:55:03.272","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:49:52.891","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 11:49:52.891","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 11:49:38.882","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"Jun 4, 2025 @ 11:49:32.867","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 11:49:26.862","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 11:49:26.862","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 11:49:14.850","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 11:48:46.820","kali","Successful sudo to ROOT executed.","3","5402"
"Jun 4, 2025 @ 11:48:46.820","kali","PAM: Login session opened.","3","5501"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.678","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.676","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.675","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:42.675","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:40.672","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:40.671","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:40.671","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:40.671","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:40.671","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:40.671","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:38.668","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:38.668","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:38.668","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:38.667","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:38.667","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:38.667","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:38.667","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:38.667","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:38.666","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:38.666","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:46:38.665","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:45:02.555","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:45:02.555","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:45:02.555","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:44:43.136","vic-agent","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 4, 2025 @ 11:44:05.033","vic-agent","Suspicious file compression activity by powershell: C:\\Users\\windows\\test_download.zip","14","92212"
"Jun 4, 2025 @ 11:43:58.976","vic-agent","Wazuh agent started.","3","503"
"Jun 4, 2025 @ 11:43:55.482","vic-agent","Wazuh agent stopped.","3","506"
"Jun 4, 2025 @ 11:43:48.446","vic-agent","Summary event of the report's signatures.","4","60608"
"Jun 4, 2025 @ 11:43:48.285","vic-agent","Windows application error event.","9","60602"
"Jun 4, 2025 @ 11:43:47.556","kali","Wazuh server started.","3","502"
"Jun 4, 2025 @ 11:43:45.062","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 11:43:45.061","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 11:43:45.061","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 11:43:45.061","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 11:43:45.061","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 11:43:44.918","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 11:43:44.918","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 11:43:44.917","kali","Possible kernel level rootkit","11","521"
"Jun 4, 2025 @ 11:43:44.917","kali","Possible kernel level rootkit","11","521"
"Jun 4, 2025 @ 11:43:42.474","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:43:42.474","kali","PAM: Login session closed.","3","5502"
"Jun 4, 2025 @ 11:43:40.471","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:43:40.471","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:43:40.471","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:43:40.471","kali","PowerShell connected to external IP and created file within 10 minutes on ","15","100402"
"Jun 4, 2025 @ 11:43:38.556","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"Jun 4, 2025 @ 11:43:36.912","kali","Host-based anomaly detection event (rootcheck).","7","510"
"Jun 4, 2025 @ 11:43:36.908","kali","Host-based anomaly detection event (rootcheck).","7","510"
