timestamp,agent.name,rule.description,rule.level,rule.id
"May 21, 2025 @ 11:58:04.115","windows","Non service account logged off.","3","67023"
"May 21, 2025 @ 11:58:03.064","windows","Special privileges assigned to new logon.","3","67028"
"May 21, 2025 @ 11:58:03.020","windows","Special privileges assigned to new logon.","3","67028"
"May 21, 2025 @ 11:58:03.007","windows","Non network or service local logon.","3","67022"
"May 21, 2025 @ 11:58:02.948","windows","Non network or service local logon.","3","67022"
"May 21, 2025 @ 11:58:02.008","windows","Non network or service local logon.","3","67022"
"May 21, 2025 @ 11:58:01.928","windows","Windows User Logoff","3","60137"
"May 21, 2025 @ 11:58:01.893","windows","Windows Logon Success","3","60106"
"May 21, 2025 @ 11:58:01.890","windows","Successful Remote Logon Detected - User:\windows - NTLM authentication, possible pass-the-hash attack - Possible RDP connection. Verify that DESKTOP-4LL2QQL is allowed to perform RDP connections","6","92657"
"May 21, 2025 @ 11:58:01.886","windows","Special privileges assigned to new logon.","3","67028"
"May 21, 2025 @ 11:58:01.791","windows","Special privileges assigned to new logon.","3","67028"
"May 21, 2025 @ 11:57:58.275","windows","Logon Failure - Unknown user or bad password","5","60122"
"May 21, 2025 @ 11:57:57.029","windows","Windows Logon Success","3","60106"
"May 21, 2025 @ 11:57:43.959","kali","Wazuh server started.","3","502"
"May 21, 2025 @ 11:57:38.943","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 11:57:38.242","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:57:38.241","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:57:38.241","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:57:38.241","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:57:38.241","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:57:34.967","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 21, 2025 @ 11:57:34.606","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:57:34.605","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:57:34.601","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:57:34.598","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:57:34.598","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:57:34.598","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:56:19.260","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 21, 2025 @ 11:56:06.545","windows","Non service account logged off.","3","67023"
"May 21, 2025 @ 11:56:06.545","windows","Non service account logged off.","3","67023"
"May 21, 2025 @ 11:56:04.447","windows","Non service account logged off.","3","67023"
"May 21, 2025 @ 11:56:02.627","windows","Special privileges assigned to new logon.","3","67028"
"May 21, 2025 @ 11:56:02.625","windows","Special privileges assigned to new logon.","3","67028"
"May 21, 2025 @ 11:56:02.620","windows","Non network or service local logon.","3","67022"
"May 21, 2025 @ 11:56:02.529","windows","Non network or service local logon.","3","67022"
"May 21, 2025 @ 11:56:02.457","windows","Non network or service local logon.","3","67022"
"May 21, 2025 @ 11:56:02.435","windows","Windows User Logoff","3","60137"
"May 21, 2025 @ 11:56:02.429","windows","Windows Logon Success","3","60106"
"May 21, 2025 @ 11:56:00.894","windows","Successful Remote Logon Detected - User:\windows - NTLM authentication, possible pass-the-hash attack - Possible RDP connection. Verify that DESKTOP-4LL2QQL is allowed to perform RDP connections","6","92657"
"May 21, 2025 @ 11:56:00.885","windows","Special privileges assigned to new logon.","3","67028"
"May 21, 2025 @ 11:56:00.882","windows","Special privileges assigned to new logon.","3","67028"
"May 21, 2025 @ 11:55:48.464","windows","Logon Failure - Unknown user or bad password","5","60122"
"May 21, 2025 @ 11:54:26.916","windows","SCA summary: CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Score less than 50% (32)","7","19004"
"May 21, 2025 @ 11:54:14.152","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Network access: Allow anonymous SID/Name translation' is set to 'Disabled'.: Status changed from 'not applicable' to passed","3","19015"
"May 21, 2025 @ 11:53:38.442","windows","Wazuh agent started.","3","503"
"May 21, 2025 @ 11:50:40.804","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:50:40.798","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:50:40.798","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:50:40.798","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:50:40.798","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:50:30.992","kali","Systemd: Service exited due to a failure.","5","40704"
"May 21, 2025 @ 11:50:27.819","kali","Wazuh server started.","3","502"
"May 21, 2025 @ 11:50:20.961","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 11:50:20.961","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 11:50:20.961","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 11:50:20.961","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 11:50:20.471","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:50:20.471","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:50:20.458","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:50:20.456","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 21, 2025 @ 11:50:20.448","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:50:20.448","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:50:20.447","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:49:28.293","kali","Syslogd exiting (logging stopped).","5","1004"
"May 21, 2025 @ 11:47:41.593","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:47:41.578","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:47:41.578","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:47:41.578","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:47:41.577","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:46:54.735","kali","Wazuh server started.","3","502"
"May 21, 2025 @ 11:46:47.073","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:46:46.870","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:46:46.748","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:46:46.575","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:46:46.517","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:46:46.512","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:46:46.119","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 21, 2025 @ 11:35:18.621","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:35:18.619","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:35:18.618","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:35:18.605","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:35:18.601","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:34:20.645","kali","Wazuh server started.","3","502"
"May 21, 2025 @ 11:34:14.566","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:34:14.556","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:34:14.441","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:34:14.341","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:34:14.245","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:34:14.023","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:34:12.757","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 21, 2025 @ 11:28:18.601","kali","Systemd: Service exited due to a failure.","5","40704"
"May 21, 2025 @ 11:28:18.601","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 11:28:18.600","kali","Syslogd exiting (logging stopped).","5","1004"
"May 21, 2025 @ 11:26:12.861","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:26:12.852","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:26:12.852","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:26:12.852","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:26:12.852","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:25:27.130","kali","Wazuh server started.","3","502"
"May 21, 2025 @ 11:25:21.840","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:25:21.783","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:25:21.701","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:25:21.671","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:25:21.634","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:25:21.403","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:25:20.487","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 21, 2025 @ 11:22:12.842","kali","Systemd: Service exited due to a failure.","5","40704"
"May 21, 2025 @ 11:22:12.841","kali","Syslogd exiting (logging stopped).","5","1004"
"May 21, 2025 @ 11:22:12.841","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 11:21:40.769","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 11:21:40.769","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 11:21:40.769","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 11:21:40.769","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 11:21:36.787","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:21:36.674","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:21:36.536","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:21:36.420","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:21:36.301","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:21:36.301","kali","Wazuh server started.","3","502"
"May 21, 2025 @ 11:21:36.043","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 11:21:32.445","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 21, 2025 @ 11:18:21.700","kali","Systemd: Service exited due to a failure.","5","40704"
"May 21, 2025 @ 11:18:21.698","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 11:18:21.696","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 11:18:21.683","kali","Syslogd exiting (logging stopped).","5","1004"
"May 21, 2025 @ 11:17:23.608","kali","Successful sudo to ROOT executed.","3","5402"
"May 21, 2025 @ 11:17:23.608","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 11:17:07.590","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 11:16:27.539","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 11:16:27.539","kali","Successful sudo to ROOT executed.","3","5402"
"May 21, 2025 @ 11:12:21.198","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 11:12:11.185","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 11:12:11.185","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 10:51:23.709","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 10:51:23.709","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 10:51:21.707","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 10:45:55.309","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 10:45:55.309","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 10:19:39.411","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 10:19:39.410","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 10:19:39.410","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 10:18:29.149","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 21, 2025 @ 10:14:45.048","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 10:13:44.974","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 10:13:44.974","kali","Successful sudo to ROOT executed.","3","5402"
"May 21, 2025 @ 10:13:40.968","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 10:13:40.968","kali","Successful sudo to ROOT executed.","3","5402"
"May 21, 2025 @ 10:13:40.968","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 10:13:38.966","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 10:12:50.907","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 10:12:50.907","kali","Successful sudo to ROOT executed.","3","5402"
"May 21, 2025 @ 10:12:50.907","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 10:12:48.905","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 10:12:48.905","kali","Successful sudo to ROOT executed.","3","5402"
"May 21, 2025 @ 10:12:28.716","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 21, 2025 @ 10:11:56.844","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 10:11:56.843","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 10:11:56.843","kali","Successful sudo to ROOT executed.","3","5402"
"May 21, 2025 @ 10:08:12.585","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 10:08:12.585","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 10:08:12.585","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 10:08:12.585","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 10:07:01.992","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:07:01.991","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:07:01.991","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:07:01.991","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:07:01.991","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:06:37.264","kali","Wazuh server started.","3","502"
"May 21, 2025 @ 10:06:28.388","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 21, 2025 @ 10:06:27.676","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:06:27.672","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:06:27.663","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:06:27.661","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:06:27.661","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:06:27.660","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:04:37.149","kali","Syslogd exiting (logging stopped).","5","1004"
"May 21, 2025 @ 10:04:37.149","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 10:00:44.937","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:00:44.937","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:00:44.937","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:00:44.937","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:00:44.937","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:00:38.846","kali","Wazuh server started.","3","502"
"May 21, 2025 @ 10:00:32.869","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 10:00:30.909","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 21, 2025 @ 10:00:30.902","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:00:30.898","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:00:30.892","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:00:30.881","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:00:30.880","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:00:30.880","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 21, 2025 @ 10:00:11.379","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 10:00:11.379","kali","Successful sudo to ROOT executed.","3","5402"
"May 21, 2025 @ 09:59:59.367","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 09:58:59.309","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 09:58:59.308","kali","Successful sudo to ROOT executed.","3","5402"
"May 21, 2025 @ 09:58:57.306","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 09:58:47.292","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 09:58:47.292","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 09:53:36.898","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 09:53:36.898","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 09:53:36.897","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 09:45:50.320","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 09:45:40.307","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 09:45:40.307","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 09:41:47.122","windows","Wazuh agent disconnected.","3","504"
"May 21, 2025 @ 09:38:01.715","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 09:38:01.714","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 09:38:01.714","kali","PAM: Login session opened.","3","5501"
"May 21, 2025 @ 09:33:35.342","kali","Log file rotated.","3","591"
"May 21, 2025 @ 09:33:19.406","kali","PAM: Login session closed.","3","5502"
"May 21, 2025 @ 09:33:00.449","kali","Host-based anomaly detection event (rootcheck).","7","510"
