timestamp,agent.name,rule.description,rule.level,rule.id
"May 27, 2025 @ 15:46:49.183","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:46:49.145","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:46:48.207","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:46:48.193","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:46:48.193","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:48.152","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:48.134","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:48.133","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:48.097","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:47.219","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:47.182","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:47.182","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:47.149","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:47.103","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:47.080","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:47.080","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:47.047","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:47.025","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:47.025","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:46.981","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:46.978","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:43.522","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:46:43.260","DESKTOP-3LB6CRU","Wazuh agent started.","3","503"
"May 27, 2025 @ 15:46:41.156","DESKTOP-3LB6CRU","Wazuh agent stopped.","3","506"
"May 27, 2025 @ 15:40:28.962","DESKTOP-3LB6CRU","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 27, 2025 @ 15:40:26.920","DESKTOP-3LB6CRU","Powershell process created an executable file in Windows root folder","9","92205"
"May 27, 2025 @ 15:40:25.657","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:25.657","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:25.622","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:40:25.620","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:40:24.812","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:40:24.810","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:40:24.784","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:40:24.768","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:40:24.768","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:40:24.749","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:40:24.702","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:40:24.686","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:40:24.686","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:24.670","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:24.640","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:24.640","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:24.608","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:23.696","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:23.668","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:23.642","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:23.642","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:23.621","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:23.579","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:23.560","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:23.560","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:23.520","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:23.491","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:23.491","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:23.476","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:21.435","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:40:20.090","DESKTOP-3LB6CRU","Wazuh agent started.","3","503"
"May 27, 2025 @ 15:40:17.532","DESKTOP-3LB6CRU","Wazuh agent stopped.","3","506"
"May 27, 2025 @ 15:34:10.937","DESKTOP-3LB6CRU","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 27, 2025 @ 15:34:09.616","DESKTOP-3LB6CRU","Powershell process created an executable file in Windows root folder","9","92205"
"May 27, 2025 @ 15:34:08.235","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:08.189","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:08.129","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:34:08.128","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:34:08.090","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:34:07.162","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:34:07.130","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:34:07.115","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:34:07.096","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:34:07.093","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:34:07.067","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:34:07.046","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:34:07.042","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:07.000","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:06.973","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:06.972","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:06.960","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:06.115","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:06.113","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:06.074","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:06.038","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:06.037","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:06.002","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:05.989","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:05.989","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:05.958","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:05.938","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:05.938","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:05.925","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:03.419","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:34:03.151","DESKTOP-3LB6CRU","Wazuh agent started.","3","503"
"May 27, 2025 @ 15:34:01.030","DESKTOP-3LB6CRU","Wazuh agent stopped.","3","506"
"May 27, 2025 @ 15:31:50.681","DESKTOP-3LB6CRU","Summary event of the report's signatures.","4","60608"
"May 27, 2025 @ 15:31:47.216","DESKTOP-3LB6CRU","Windows application error event.","9","60602"
"May 27, 2025 @ 15:30:03.754","DESKTOP-3LB6CRU","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 27, 2025 @ 15:30:03.750","DESKTOP-3LB6CRU","Powershell process created an executable file in Windows root folder","9","92205"
"May 27, 2025 @ 15:30:03.633","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.601","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.560","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:30:03.545","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:30:03.494","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:30:03.474","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:30:03.447","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:30:03.420","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:30:03.388","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:30:03.388","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:30:03.356","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:30:03.329","DESKTOP-3LB6CRU","A net.exe account discovery command was initiated","3","92039"
"May 27, 2025 @ 15:30:03.296","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.274","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.260","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.218","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.199","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.148","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.112","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.106","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.056","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.034","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.033","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.003","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.003","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:03.002","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:02.976","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:02.956","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:02.928","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:30:02.869","DESKTOP-3LB6CRU","Discovery activity executed","3","92031"
"May 27, 2025 @ 15:29:59.825","DESKTOP-3LB6CRU","Wazuh agent started.","3","503"
"May 27, 2025 @ 15:16:05.483","DESKTOP-3LB6CRU","Summary event of the report's signatures.","4","60608"
"May 27, 2025 @ 15:16:01.716","DESKTOP-3LB6CRU","Windows application error event.","9","60602"
"May 27, 2025 @ 15:06:44.132","DESKTOP-3LB6CRU","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
