timestamp,agent.name,rule.description,rule.level,rule.id
"Jun 9, 2025 @ 15:48:43.128","vic-agent","The VSS service is shutting down due to idle timeout.","5","60702"
"Jun 9, 2025 @ 15:46:29.706","vic-agent","Service startup type was changed","3","61104"
"Jun 9, 2025 @ 15:45:56.725","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 9, 2025 @ 15:45:22.953","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 9, 2025 @ 15:44:45.150","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:45.137","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:45.137","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:45.136","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:45.121","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:45.121","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:44.233","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:44.218","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:44.202","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:44.189","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:44.188","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:44.171","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:44.156","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:44.139","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:44.124","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:44.123","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:44.110","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:44.110","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:42.653","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:42.651","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:42.635","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:42.620","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:42.609","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:42.609","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:42.606","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:42.606","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.245","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.235","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.219","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.203","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.187","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.172","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.159","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.158","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.157","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.141","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.126","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.125","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.109","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.095","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.078","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.063","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.062","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.047","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.030","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.014","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:32.000","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:31.983","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:31.969","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:31.968","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:29.963","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:29.946","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:29.936","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:29.936","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:29.933","vic-agent","⚠️ Malicious PowerShell execution: Encoded command dropped executable in suspicious location","15","100051"
"Jun 9, 2025 @ 15:44:29.793","vic-agent","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 9, 2025 @ 15:42:54.474","vic-agent","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Network access: Allow anonymous SID/Name translation' is set to 'Disabled'.","3","19009"
"Jun 9, 2025 @ 15:37:22.538","vic-agent","Service startup type was changed","3","61104"
"Jun 9, 2025 @ 15:36:43.207","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 9, 2025 @ 15:36:41.154","vic-agent","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Network access: Allow anonymous SID/Name translation' is set to 'Disabled'.","3","19009"
"Jun 9, 2025 @ 15:36:16.680","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:16.649","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:16.618","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:16.575","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:16.575","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:16.521","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:16.497","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:16.492","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:16.176","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:16.161","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:16.132","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:16.098","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:16.067","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:16.047","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:16.026","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.995","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.957","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.942","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.916","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.881","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.851","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.819","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.788","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.769","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.746","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.711","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.687","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.666","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.633","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.603","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.580","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.553","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.526","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.519","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.473","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.457","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.457","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:15.444","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:13.633","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:13.080","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:13.061","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:13.040","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:13.017","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:13.003","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.977","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.941","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.913","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.880","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.858","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.836","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.805","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.769","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.739","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.710","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.692","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.664","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.650","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.622","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.598","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.579","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.549","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.517","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.487","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.457","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.426","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.412","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.391","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.373","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.327","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.303","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.294","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.252","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.226","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.226","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:12.208","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:36:04.148","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:35:35.647","vic-agent","License activation (slui.exe) failed.","5","60646"
"Jun 9, 2025 @ 15:35:24.599","vic-agent","SCA summary: CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Score less than 30% (29)","9","19005"
"Jun 9, 2025 @ 15:35:19.190","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\WpnUserService_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"Jun 9, 2025 @ 15:35:19.144","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\UserDataSvc_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"Jun 9, 2025 @ 15:35:19.093","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\UnistoreSvc_c1580\\ImagePath binary is: C:\\Windows\\System32\\svchost.exe -k UnistackSvcGroup","3","92307"
"Jun 9, 2025 @ 15:35:19.057","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\UdkUserSvc_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UdkSvcGroup","3","92307"
"Jun 9, 2025 @ 15:35:17.218","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\PrintWorkflowUserSvc_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k PrintWorkflow","3","92307"
"Jun 9, 2025 @ 15:35:17.182","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\PimIndexMaintenanceSvc_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"Jun 9, 2025 @ 15:35:17.135","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\OneSyncSvc_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"Jun 9, 2025 @ 15:35:17.087","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\MessagingService_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"Jun 9, 2025 @ 15:35:17.043","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\DevicesFlowUserSvc_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow","3","92307"
"Jun 9, 2025 @ 15:35:16.982","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\DevicePickerUserSvc_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow","3","92307"
"Jun 9, 2025 @ 15:35:16.963","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\DeviceAssociationBrokerSvc_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow -p","3","92307"
"Jun 9, 2025 @ 15:35:16.914","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\CredentialEnrollmentManagerUserSvc_c1580\\ImagePath binary is: C:\\Windows\\system32\\CredentialEnrollmentManager.exe","3","92307"
"Jun 9, 2025 @ 15:35:16.844","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\ConsentUxUserSvc_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow","3","92307"
"Jun 9, 2025 @ 15:35:16.779","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\CDPUserSvc_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"Jun 9, 2025 @ 15:35:16.715","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\cbdhsvc_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k ClipboardSvcGroup -p","3","92307"
"Jun 9, 2025 @ 15:35:14.403","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\CaptureService_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k LocalService -p","3","92307"
"Jun 9, 2025 @ 15:35:14.359","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\BluetoothUserService_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k BthAppGroup -p","3","92307"
"Jun 9, 2025 @ 15:35:14.296","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\BcastDVRUserService_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k BcastDVRUserService","3","92307"
"Jun 9, 2025 @ 15:35:14.267","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\AarSvc_c1580\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k AarSvcGroup -p","3","92307"
"Jun 9, 2025 @ 15:35:05.180","vic-agent","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Network access: Allow anonymous SID/Name translation' is set to 'Disabled'.: Status changed from passed to 'not applicable'","5","19012"
"Jun 9, 2025 @ 15:35:03.249","vic-agent","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Maximum password age' is set to '365 or fewer days, but not 0'.: Status changed from passed to failed","9","19011"
"Jun 9, 2025 @ 15:34:53.209","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 9, 2025 @ 15:34:22.416","vic-agent","License activation (slui.exe) failed.","5","60646"
"Jun 9, 2025 @ 15:34:09.916","vic-agent","The Windows search service started.","3","60668"
"Jun 9, 2025 @ 15:34:07.218","vic-agent","Wazuh agent started.","3","503"
"Jun 9, 2025 @ 15:28:54.616","vic-agent","Service startup type was changed","3","61104"
"Jun 9, 2025 @ 15:28:25.811","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 9, 2025 @ 15:28:13.959","vic-agent","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 9, 2025 @ 15:28:01.902","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 9, 2025 @ 15:27:26.583","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:27:26.568","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:27:26.568","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:27:26.562","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 9, 2025 @ 15:26:38.285","vic-agent","Service startup type was changed","3","61104"
"Jun 9, 2025 @ 15:26:00.780","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 9, 2025 @ 15:25:14.350","vic-agent","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\GoogleChromeElevationService\\ImagePath binary is: \""C:\\Program Files\\Google\\Chrome\\Application\\137.0.7151.69\\elevation_service.exe\""","3","92307"
"Jun 9, 2025 @ 15:23:22.702","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 9, 2025 @ 15:22:04.023","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 9, 2025 @ 15:21:35.194","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 9, 2025 @ 15:21:10.841","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 9, 2025 @ 15:17:56.706","vic-agent","Service startup type was changed","3","61104"
"Jun 9, 2025 @ 15:15:51.488","vic-agent","Service startup type was changed","3","61104"
"Jun 9, 2025 @ 15:12:41.633","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 9, 2025 @ 15:12:38.359","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 9, 2025 @ 15:12:26.889","vic-agent","Service startup type was changed","3","61104"
"Jun 9, 2025 @ 15:11:22.646","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 9, 2025 @ 15:11:11.526","vic-agent","SCA summary: CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Score less than 50% (30)","7","19004"
"Jun 9, 2025 @ 15:11:01.214","vic-agent","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Network access: Allow anonymous SID/Name translation' is set to 'Disabled'.: Status changed from 'not applicable' to passed","3","19015"
