timestamp,agent.name,rule.description,rule.level,rule.id
"Jun 11, 2025 @ 12:07:04.716","vic-agent","Windows Audit Policy changed","8","60112"
"Jun 11, 2025 @ 12:07:04.682","vic-agent","Windows Audit Policy changed","8","60112"
"Jun 11, 2025 @ 12:07:04.662","vic-agent","Windows Audit Policy changed","8","60112"
"Jun 11, 2025 @ 12:07:04.662","vic-agent","Windows Audit Policy changed","8","60112"
"Jun 11, 2025 @ 12:07:04.626","vic-agent","Windows Audit Policy changed","8","60112"
"Jun 11, 2025 @ 12:07:04.604","vic-agent","Windows Audit Policy changed","8","60112"
"Jun 11, 2025 @ 12:07:04.561","vic-agent","Windows Audit Policy changed","8","60112"
"Jun 11, 2025 @ 12:07:04.537","vic-agent","Windows Audit Policy changed","8","60112"
"Jun 11, 2025 @ 12:07:04.537","vic-agent","Windows Audit Policy changed","8","60112"
"Jun 11, 2025 @ 12:07:04.521","vic-agent","Windows Audit Policy changed","8","60112"
"Jun 11, 2025 @ 12:06:14.847","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 11, 2025 @ 12:05:48.415","vic-agent","System time changed","5","60132"
"Jun 11, 2025 @ 12:05:48.415","vic-agent","System time changed","5","60132"
"Jun 11, 2025 @ 12:05:48.408","vic-agent","System time changed","5","60132"
"Jun 11, 2025 @ 12:05:38.168","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 12:05:38.137","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 12:05:38.108","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 12:05:38.080","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 12:05:38.074","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 12:05:38.046","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 12:05:38.036","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 12:05:38.034","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 12:05:38.031","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 12:05:36.238","vic-agent","The database engine attached a database.","3","60798"
"Jun 11, 2025 @ 12:05:35.292","vic-agent","The database engine has completed recovery steps.","3","60809"
"Jun 11, 2025 @ 12:05:34.104","vic-agent","The database engine is replaying log file C:\Winnt\system32\wins\j50.log.","3","60808"
"Jun 11, 2025 @ 12:05:33.294","vic-agent","The database engine is replaying log file C:\Winnt\system32\wins\j50.log.","3","60808"
"Jun 11, 2025 @ 12:05:32.453","vic-agent","The database engine is initiating recovery steps.","3","60807"
"Jun 11, 2025 @ 12:05:31.845","vic-agent","The database engine is starting a new instance.","3","60805"
"Jun 11, 2025 @ 12:04:31.671","vic-agent","Windows System process activity over SMB port - Possible suspicious access to Windows admin shares","3","92106"
"Jun 11, 2025 @ 11:55:45.621","vic-agent","Service startup type was changed","3","61104"
"Jun 11, 2025 @ 11:51:39.609","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 11, 2025 @ 11:51:06.812","vic-agent","Service startup type was changed","3","61104"
"Jun 11, 2025 @ 11:49:08.099","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 11, 2025 @ 11:48:36.432","vic-agent","The VSS service is shutting down due to idle timeout.","5","60702"
"Jun 11, 2025 @ 11:48:20.754","vic-agent","Windows System process activity over SMB port - Possible suspicious access to Windows admin shares","3","92106"
"Jun 11, 2025 @ 11:47:42.024","vic-agent","Lsass process was accessed by C:\\Windows\\system32\\MRT.exe with read permissions, possible credential dump","12","92900"
"Jun 11, 2025 @ 11:47:35.572","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 11, 2025 @ 11:47:27.877","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:47:27.877","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:47:15.846","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:47:09.080","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:47:04.189","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:47:04.189","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:47:04.158","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:47:04.158","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:47:04.158","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:47:04.116","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:47:04.097","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:47:04.097","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:47:04.070","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:45.322","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 11, 2025 @ 11:46:17.679","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:17.660","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:17.646","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:17.622","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:17.604","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:17.587","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:17.561","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:17.534","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:17.533","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:09.481","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:09.461","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:09.433","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:09.414","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:09.386","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:09.367","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:09.346","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:09.333","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:46:09.333","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 11:41:55.659","vic-agent","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 11, 2025 @ 11:41:50.908","vic-agent","Lsass process was accessed by C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.25040.2-0\\MsMpEng.exe with read permissions, possible credential dump","12","92900"
"Jun 11, 2025 @ 11:41:50.892","vic-agent","Lsass process was accessed by C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.25040.2-0\\MsMpEng.exe with read permissions, possible credential dump","12","92900"
"Jun 11, 2025 @ 11:41:49.510","vic-agent","Wazuh agent started.","3","503"
"Jun 11, 2025 @ 11:41:42.617","vic-agent","Wazuh agent stopped.","3","506"
"Jun 11, 2025 @ 11:37:25.980","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 11, 2025 @ 11:32:12.383","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 11, 2025 @ 11:29:59.879","vic-agent","Summary event of the report's signatures.","4","60608"
"Jun 11, 2025 @ 11:29:53.887","vic-agent","Summary event of the report's signatures.","4","60608"
"Jun 11, 2025 @ 11:27:11.916","vic-agent","SCA summary: CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Score less than 50% (30)","7","19004"
"Jun 11, 2025 @ 11:27:09.795","vic-agent","Suspicious file dropped — likely payload via SMB","8","110102"
"Jun 11, 2025 @ 11:27:09.790","vic-agent","Suspicious file dropped — likely payload via SMB","8","110102"
"Jun 11, 2025 @ 11:26:54.902","vic-agent","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Network access: Allow anonymous SID/Name translation' is set to 'Disabled'.: Status changed from 'not applicable' to passed","3","19015"
"Jun 11, 2025 @ 11:26:35.563","vic-agent","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 11, 2025 @ 11:26:26.415","vic-agent","Wazuh agent started.","3","503"
"Jun 11, 2025 @ 11:26:17.672","vic-agent","Wazuh agent stopped.","3","506"
"Jun 11, 2025 @ 11:21:44.998","vic-agent","Summary event of the report's signatures.","4","60608"
"Jun 11, 2025 @ 11:21:44.848","vic-agent","Summary event of the report's signatures.","4","60608"
"Jun 11, 2025 @ 11:13:09.942","vic-agent","Service startup type was changed","3","61104"
"Jun 11, 2025 @ 11:11:10.724","vic-agent","Lsass process was accessed by C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.25040.2-0\\MsMpEng.exe with read permissions, possible credential dump","12","92900"
"Jun 11, 2025 @ 11:11:02.647","vic-agent","Service startup type was changed","3","61104"
"Jun 11, 2025 @ 11:10:40.916","vic-agent","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Network access: Allow anonymous SID/Name translation' is set to 'Disabled'.","3","19009"
"Jun 11, 2025 @ 11:06:03.712","vic-agent","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Network access: Allow anonymous SID/Name translation' is set to 'Disabled'.","3","19009"
"Jun 11, 2025 @ 11:04:46.273","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:46.230","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:46.148","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:46.056","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:46.006","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:45.952","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:45.937","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:45.908","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:45.784","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:45.772","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:45.720","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:45.689","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:45.664","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:45.657","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:45.656","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.865","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.865","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.860","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.829","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.805","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.776","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.763","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.760","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.741","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.713","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.696","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.686","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.626","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.622","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:44.616","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:43.704","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:43.692","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:43.663","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:43.654","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:43.602","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:43.579","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:43.578","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:04:43.547","vic-agent","Scripting file created under Windows Temp or User folder","6","92200"
"Jun 11, 2025 @ 11:03:00.305","vic-agent","SCA summary: CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Score less than 50% (30)","7","19004"
"Jun 11, 2025 @ 11:02:40.426","vic-agent","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Network access: Allow anonymous SID/Name translation' is set to 'Disabled'.: Status changed from passed to 'not applicable'","5","19012"
"Jun 11, 2025 @ 11:02:25.398","vic-agent","Suspicious file dropped — likely payload via SMB","8","110102"
"Jun 11, 2025 @ 11:02:25.353","vic-agent","Suspicious file dropped — likely payload via SMB","8","110102"
"Jun 11, 2025 @ 11:01:54.289","vic-agent","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 11, 2025 @ 11:01:34.783","vic-agent","Lsass process was accessed by C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.25040.2-0\\MsMpEng.exe with read permissions, possible credential dump","12","92900"
"Jun 11, 2025 @ 11:01:28.676","vic-agent","Wazuh agent started.","3","503"
"Jun 11, 2025 @ 11:01:21.725","vic-agent","Wazuh agent stopped.","3","506"
"Jun 11, 2025 @ 10:46:31.315","vic-agent","Summary event of the report's signatures.","4","60608"
"Jun 11, 2025 @ 10:46:24.129","vic-agent","Summary event of the report's signatures.","4","60608"
"Jun 11, 2025 @ 10:45:29.209","vic-agent","Windows application error event.","9","60602"
"Jun 11, 2025 @ 10:45:25.232","vic-agent","The process was terminated due to an unhandled exception.","9","61017"
"Jun 11, 2025 @ 10:41:28.524","vic-agent","Service startup type was changed","3","61104"
"Jun 11, 2025 @ 10:41:28.482","vic-agent","Service startup type was changed","3","61104"
"Jun 11, 2025 @ 10:39:18.817","vic-agent","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 11, 2025 @ 10:39:06.091","vic-agent","Wazuh agent started.","3","503"
"Jun 11, 2025 @ 10:39:03.406","vic-agent","Wazuh agent stopped.","3","506"
"Jun 11, 2025 @ 10:37:58.653","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 11, 2025 @ 10:36:57.256","vic-agent","The VSS service is shutting down due to idle timeout.","5","60702"
"Jun 11, 2025 @ 10:36:52.098","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 11, 2025 @ 10:36:12.207","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 11, 2025 @ 10:34:39.649","vic-agent","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 11, 2025 @ 10:34:25.940","vic-agent","Service startup type was changed","3","61104"
"Jun 11, 2025 @ 10:34:02.841","vic-agent","Suspicious file dropped — likely payload via SMB","8","110102"
"Jun 11, 2025 @ 10:34:02.796","vic-agent","Suspicious file dropped — likely payload via SMB","8","110102"
"Jun 11, 2025 @ 10:33:58.207","vic-agent","Service startup type was changed","3","61104"
"Jun 11, 2025 @ 10:33:46.970","vic-agent","Software protection service scheduled successfully.","3","60642"
"Jun 11, 2025 @ 10:33:42.942","vic-agent","Lsass process was accessed by C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.25040.2-0\\MsMpEng.exe with read permissions, possible credential dump","12","92900"
"Jun 11, 2025 @ 10:33:41.541","vic-agent","Wazuh agent started.","3","503"
"Jun 11, 2025 @ 10:33:32.535","vic-agent","Wazuh agent stopped.","3","506"
"Jun 11, 2025 @ 10:33:30.821","vic-agent","Service startup type was changed","3","61104"
"Jun 11, 2025 @ 10:33:23.835","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 10:33:23.835","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 10:33:23.819","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 10:33:23.804","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 10:33:23.804","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 10:33:23.769","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 10:33:23.766","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 10:33:23.766","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 10:33:23.755","vic-agent","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 10:33:15.971","vic-agent","Possible DLL search order hijack by C:\\Windows\\SoftwareDistribution\\Download\\528676335e19c4c5e27ab78534bb9211\\Metadata\\fvereseal.dll created in Windows root folder","6","92219"
"Jun 11, 2025 @ 10:33:15.953","vic-agent","Possible DLL search order hijack by C:\\Windows\\SoftwareDistribution\\Download\\528676335e19c4c5e27ab78534bb9211\\Metadata\\WinREAgent.dll created in Windows root folder","6","92219"
